geo_code,geo_level,area_type,Sex,edu_level,level_total
417,district,Rural,Male,unclassified,182
417,district,Urban,Male,unclassified,15
23,state,Rural,Male,unclassified,69764
23,state,Urban,Male,unclassified,16556
418,district,Rural,Male,unclassified,200
418,district,Urban,Male,unclassified,59
419,district,Rural,Male,unclassified,1662
419,district,Urban,Male,unclassified,332
420,district,Rural,Male,unclassified,1568
420,district,Urban,Male,unclassified,294
421,district,Rural,Male,unclassified,971
421,district,Urban,Male,unclassified,1195
422,district,Rural,Male,unclassified,771
422,district,Urban,Male,unclassified,89
423,district,Rural,Male,unclassified,2281
423,district,Urban,Male,unclassified,234
424,district,Rural,Male,unclassified,1717
424,district,Urban,Male,unclassified,215
425,district,Rural,Male,unclassified,2171
425,district,Urban,Male,unclassified,324
426,district,Rural,Male,unclassified,1257
426,district,Urban,Male,unclassified,122
427,district,Rural,Male,unclassified,1398
427,district,Urban,Male,unclassified,419
428,district,Rural,Male,unclassified,989
428,district,Urban,Male,unclassified,126
429,district,Rural,Male,unclassified,1987
429,district,Urban,Male,unclassified,444
430,district,Rural,Male,unclassified,2651
430,district,Urban,Male,unclassified,411
431,district,Rural,Male,unclassified,964
431,district,Urban,Male,unclassified,87
432,district,Rural,Male,unclassified,501
432,district,Urban,Male,unclassified,139
433,district,Rural,Male,unclassified,917
433,district,Urban,Male,unclassified,148
434,district,Rural,Male,unclassified,1985
434,district,Urban,Male,unclassified,278
435,district,Rural,Male,unclassified,1385
435,district,Urban,Male,unclassified,496
436,district,Rural,Male,unclassified,488
436,district,Urban,Male,unclassified,36
437,district,Rural,Male,unclassified,1242
437,district,Urban,Male,unclassified,366
438,district,Rural,Male,unclassified,4032
438,district,Urban,Male,unclassified,391
439,district,Rural,Male,unclassified,798
439,district,Urban,Male,unclassified,1927
440,district,Rural,Male,unclassified,2542
440,district,Urban,Male,unclassified,248
441,district,Rural,Male,unclassified,1627
441,district,Urban,Male,unclassified,168
442,district,Rural,Male,unclassified,2563
442,district,Urban,Male,unclassified,219
443,district,Rural,Male,unclassified,1604
443,district,Urban,Male,unclassified,370
444,district,Rural,Male,unclassified,622
444,district,Urban,Male,unclassified,3002
445,district,Rural,Male,unclassified,1109
445,district,Urban,Male,unclassified,229
446,district,Rural,Male,unclassified,1499
446,district,Urban,Male,unclassified,312
447,district,Rural,Male,unclassified,1494
447,district,Urban,Male,unclassified,146
448,district,Rural,Male,unclassified,533
448,district,Urban,Male,unclassified,74
449,district,Rural,Male,unclassified,898
449,district,Urban,Male,unclassified,263
450,district,Rural,Male,unclassified,1014
450,district,Urban,Male,unclassified,189
451,district,Rural,Male,unclassified,941
451,district,Urban,Male,unclassified,1121
452,district,Rural,Male,unclassified,827
452,district,Urban,Male,unclassified,116
453,district,Rural,Male,unclassified,1394
453,district,Urban,Male,unclassified,26
454,district,Rural,Male,unclassified,1679
454,district,Urban,Male,unclassified,55
455,district,Rural,Male,unclassified,52
455,district,Urban,Male,unclassified,40
456,district,Rural,Male,unclassified,1575
456,district,Urban,Male,unclassified,90
457,district,Rural,Male,unclassified,1736
457,district,Urban,Male,unclassified,187
458,district,Rural,Male,unclassified,2122
458,district,Urban,Male,unclassified,343
459,district,Rural,Male,unclassified,1295
459,district,Urban,Male,unclassified,169
460,district,Rural,Male,unclassified,1903
460,district,Urban,Male,unclassified,177
461,district,Rural,Male,unclassified,1148
461,district,Urban,Male,unclassified,125
462,district,Rural,Male,unclassified,1462
462,district,Urban,Male,unclassified,70
463,district,Rural,Male,unclassified,1932
463,district,Urban,Male,unclassified,196
464,district,Rural,Male,unclassified,1603
464,district,Urban,Male,unclassified,96
465,district,Rural,Male,unclassified,1090
465,district,Urban,Male,unclassified,56
466,district,Rural,Male,unclassified,1151
466,district,Urban,Male,unclassified,168
467,district,Rural,Male,unclassified,414
467,district,Urban,Male,unclassified,169
24,state,Rural,Male,unclassified,45714
24,state,Urban,Male,unclassified,26481
468,district,Rural,Male,unclassified,1793
468,district,Urban,Male,unclassified,1256
469,district,Rural,Male,unclassified,3527
469,district,Urban,Male,unclassified,351
470,district,Rural,Male,unclassified,1403
470,district,Urban,Male,unclassified,192
471,district,Rural,Male,unclassified,1505
471,district,Urban,Male,unclassified,490
472,district,Rural,Male,unclassified,2286
472,district,Urban,Male,unclassified,426
473,district,Rural,Male,unclassified,924
473,district,Urban,Male,unclassified,686
474,district,Rural,Male,unclassified,1679
474,district,Urban,Male,unclassified,7468
475,district,Rural,Male,unclassified,2343
475,district,Urban,Male,unclassified,744
476,district,Rural,Male,unclassified,1326
476,district,Urban,Male,unclassified,2062
477,district,Rural,Male,unclassified,1235
477,district,Urban,Male,unclassified,1230
478,district,Rural,Male,unclassified,295
478,district,Urban,Male,unclassified,217
479,district,Rural,Male,unclassified,2031
479,district,Urban,Male,unclassified,810
480,district,Rural,Male,unclassified,1772
480,district,Urban,Male,unclassified,346
481,district,Rural,Male,unclassified,2056
481,district,Urban,Male,unclassified,1007
482,district,Rural,Male,unclassified,1427
482,district,Urban,Male,unclassified,734
483,district,Rural,Male,unclassified,1915
483,district,Urban,Male,unclassified,413
484,district,Rural,Male,unclassified,3074
484,district,Urban,Male,unclassified,295
485,district,Rural,Male,unclassified,2978
485,district,Urban,Male,unclassified,124
486,district,Rural,Male,unclassified,3007
486,district,Urban,Male,unclassified,1776
487,district,Rural,Male,unclassified,673
487,district,Urban,Male,unclassified,89
488,district,Rural,Male,unclassified,1209
488,district,Urban,Male,unclassified,559
489,district,Rural,Male,unclassified,286
489,district,Urban,Male,unclassified,21
490,district,Rural,Male,unclassified,956
490,district,Urban,Male,unclassified,556
491,district,Rural,Male,unclassified,2753
491,district,Urban,Male,unclassified,909
492,district,Rural,Male,unclassified,2074
492,district,Urban,Male,unclassified,3663
493,district,Rural,Male,unclassified,1187
493,district,Urban,Male,unclassified,57
25,state,Rural,Male,unclassified,39
25,state,Urban,Male,unclassified,218
494,district,Rural,Male,unclassified,19
494,district,Urban,Male,unclassified,6
495,district,Rural,Male,unclassified,20
495,district,Urban,Male,unclassified,212
26,state,Rural,Male,unclassified,146
26,state,Urban,Male,unclassified,189
496,district,Rural,Male,unclassified,146
496,district,Urban,Male,unclassified,189
27,state,Rural,Male,unclassified,124399
27,state,Urban,Male,unclassified,75245
497,district,Rural,Male,unclassified,1420
497,district,Urban,Male,unclassified,499
498,district,Rural,Male,unclassified,3227
498,district,Urban,Male,unclassified,914
499,district,Rural,Male,unclassified,5007
499,district,Urban,Male,unclassified,1971
500,district,Rural,Male,unclassified,4127
500,district,Urban,Male,unclassified,750
501,district,Rural,Male,unclassified,1805
501,district,Urban,Male,unclassified,891
502,district,Rural,Male,unclassified,2696
502,district,Urban,Male,unclassified,313
503,district,Rural,Male,unclassified,2428
503,district,Urban,Male,unclassified,949
504,district,Rural,Male,unclassified,1176
504,district,Urban,Male,unclassified,324
505,district,Rural,Male,unclassified,1953
505,district,Urban,Male,unclassified,3564
506,district,Rural,Male,unclassified,1241
506,district,Urban,Male,unclassified,239
507,district,Rural,Male,unclassified,1420
507,district,Urban,Male,unclassified,176
508,district,Rural,Male,unclassified,4692
508,district,Urban,Male,unclassified,178
509,district,Rural,Male,unclassified,2569
509,district,Urban,Male,unclassified,927
510,district,Rural,Male,unclassified,6051
510,district,Urban,Male,unclassified,943
511,district,Rural,Male,unclassified,5239
511,district,Urban,Male,unclassified,1486
512,district,Rural,Male,unclassified,374
512,district,Urban,Male,unclassified,56
513,district,Rural,Male,unclassified,2398
513,district,Urban,Male,unclassified,956
514,district,Rural,Male,unclassified,2731
514,district,Urban,Male,unclassified,620
515,district,Rural,Male,unclassified,3012
515,district,Urban,Male,unclassified,2423
516,district,Rural,Male,unclassified,13031
516,district,Urban,Male,unclassified,4630
517,district,Rural,Male,unclassified,6018
517,district,Urban,Male,unclassified,14685
518,district,Rural,Male,unclassified,0
518,district,Urban,Male,unclassified,12955
519,district,Rural,Male,unclassified,0
519,district,Urban,Male,unclassified,4508
520,district,Rural,Male,unclassified,3017
520,district,Urban,Male,unclassified,1425
521,district,Rural,Male,unclassified,7799
521,district,Urban,Male,unclassified,9441
522,district,Rural,Male,unclassified,5313
522,district,Urban,Male,unclassified,1260
523,district,Rural,Male,unclassified,8963
523,district,Urban,Male,unclassified,1308
524,district,Rural,Male,unclassified,3340
524,district,Urban,Male,unclassified,956
525,district,Rural,Male,unclassified,4793
525,district,Urban,Male,unclassified,703
526,district,Rural,Male,unclassified,5072
526,district,Urban,Male,unclassified,1690
527,district,Rural,Male,unclassified,3514
527,district,Urban,Male,unclassified,765
528,district,Rural,Male,unclassified,1623
528,district,Urban,Male,unclassified,296
529,district,Rural,Male,unclassified,1030
529,district,Urban,Male,unclassified,154
530,district,Rural,Male,unclassified,4227
530,district,Urban,Male,unclassified,1362
531,district,Rural,Male,unclassified,3093
531,district,Urban,Male,unclassified,928
28,state,Rural,Male,unclassified,102340
28,state,Urban,Male,unclassified,95134
532,district,Rural,Male,unclassified,8013
532,district,Urban,Male,unclassified,3800
533,district,Rural,Male,unclassified,3174
533,district,Urban,Male,unclassified,826
534,district,Rural,Male,unclassified,4717
534,district,Urban,Male,unclassified,1293
535,district,Rural,Male,unclassified,5434
535,district,Urban,Male,unclassified,2287
536,district,Rural,Male,unclassified,0
536,district,Urban,Male,unclassified,30290
537,district,Rural,Male,unclassified,6054
537,district,Urban,Male,unclassified,20613
538,district,Rural,Male,unclassified,5976
538,district,Urban,Male,unclassified,1034
539,district,Rural,Male,unclassified,5657
539,district,Urban,Male,unclassified,1375
540,district,Rural,Male,unclassified,3801
540,district,Urban,Male,unclassified,986
541,district,Rural,Male,unclassified,3942
541,district,Urban,Male,unclassified,617
542,district,Rural,Male,unclassified,4270
542,district,Urban,Male,unclassified,644
543,district,Rural,Male,unclassified,3009
543,district,Urban,Male,unclassified,412
544,district,Rural,Male,unclassified,6435
544,district,Urban,Male,unclassified,9384
545,district,Rural,Male,unclassified,3707
545,district,Urban,Male,unclassified,1737
546,district,Rural,Male,unclassified,2101
546,district,Urban,Male,unclassified,479
547,district,Rural,Male,unclassified,5883
547,district,Urban,Male,unclassified,6401
548,district,Rural,Male,unclassified,4556
548,district,Urban,Male,unclassified,2348
549,district,Rural,Male,unclassified,4524
549,district,Urban,Male,unclassified,601
550,district,Rural,Male,unclassified,2729
550,district,Urban,Male,unclassified,3373
551,district,Rural,Male,unclassified,3457
551,district,Urban,Male,unclassified,1216
552,district,Rural,Male,unclassified,5544
552,district,Urban,Male,unclassified,2592
553,district,Rural,Male,unclassified,5762
553,district,Urban,Male,unclassified,1143
554,district,Rural,Male,unclassified,3595
554,district,Urban,Male,unclassified,1683
29,state,Rural,Male,unclassified,42499
29,state,Urban,Male,unclassified,23040
555,district,Rural,Male,unclassified,2842
555,district,Urban,Male,unclassified,805
556,district,Rural,Male,unclassified,1636
556,district,Urban,Male,unclassified,900
557,district,Rural,Male,unclassified,2145
557,district,Urban,Male,unclassified,833
558,district,Rural,Male,unclassified,1866
558,district,Urban,Male,unclassified,395
559,district,Rural,Male,unclassified,1646
559,district,Urban,Male,unclassified,494
560,district,Rural,Male,unclassified,2792
560,district,Urban,Male,unclassified,311
561,district,Rural,Male,unclassified,790
561,district,Urban,Male,unclassified,449
562,district,Rural,Male,unclassified,678
562,district,Urban,Male,unclassified,779
563,district,Rural,Male,unclassified,1623
563,district,Urban,Male,unclassified,1675
564,district,Rural,Male,unclassified,1522
564,district,Urban,Male,unclassified,428
565,district,Rural,Male,unclassified,1319
565,district,Urban,Male,unclassified,746
566,district,Rural,Male,unclassified,1284
566,district,Urban,Male,unclassified,270
567,district,Rural,Male,unclassified,1305
567,district,Urban,Male,unclassified,473
568,district,Rural,Male,unclassified,557
568,district,Urban,Male,unclassified,304
569,district,Rural,Male,unclassified,374
569,district,Urban,Male,unclassified,143
570,district,Rural,Male,unclassified,725
570,district,Urban,Male,unclassified,144
571,district,Rural,Male,unclassified,1938
571,district,Urban,Male,unclassified,360
572,district,Rural,Male,unclassified,883
572,district,Urban,Male,unclassified,8521
573,district,Rural,Male,unclassified,1865
573,district,Urban,Male,unclassified,234
574,district,Rural,Male,unclassified,860
574,district,Urban,Male,unclassified,156
575,district,Rural,Male,unclassified,444
575,district,Urban,Male,unclassified,539
576,district,Rural,Male,unclassified,282
576,district,Urban,Male,unclassified,34
577,district,Rural,Male,unclassified,4168
577,district,Urban,Male,unclassified,1219
578,district,Rural,Male,unclassified,1466
578,district,Urban,Male,unclassified,257
579,district,Rural,Male,unclassified,1868
579,district,Urban,Male,unclassified,1064
580,district,Rural,Male,unclassified,1479
580,district,Urban,Male,unclassified,270
581,district,Rural,Male,unclassified,1184
581,district,Urban,Male,unclassified,505
582,district,Rural,Male,unclassified,1237
582,district,Urban,Male,unclassified,222
583,district,Rural,Male,unclassified,676
583,district,Urban,Male,unclassified,178
584,district,Rural,Male,unclassified,1045
584,district,Urban,Male,unclassified,332
30,state,Rural,Male,unclassified,1094
30,state,Urban,Male,unclassified,1869
585,district,Rural,Male,unclassified,569
585,district,Urban,Male,unclassified,1031
586,district,Rural,Male,unclassified,525
586,district,Urban,Male,unclassified,838
31,state,Rural,Male,unclassified,16
31,state,Urban,Male,unclassified,31
587,district,Rural,Male,unclassified,16
587,district,Urban,Male,unclassified,31
32,state,Rural,Male,unclassified,13748
32,state,Urban,Male,unclassified,12732
588,district,Rural,Male,unclassified,1148
588,district,Urban,Male,unclassified,1145
589,district,Rural,Male,unclassified,524
589,district,Urban,Male,unclassified,862
590,district,Rural,Male,unclassified,523
590,district,Urban,Male,unclassified,17
591,district,Rural,Male,unclassified,770
591,district,Urban,Male,unclassified,1398
592,district,Rural,Male,unclassified,1867
592,district,Urban,Male,unclassified,1183
593,district,Rural,Male,unclassified,1415
593,district,Urban,Male,unclassified,407
594,district,Rural,Male,unclassified,700
594,district,Urban,Male,unclassified,1600
595,district,Rural,Male,unclassified,1006
595,district,Urban,Male,unclassified,2145
596,district,Rural,Male,unclassified,884
596,district,Urban,Male,unclassified,35
597,district,Rural,Male,unclassified,927
597,district,Urban,Male,unclassified,344
598,district,Rural,Male,unclassified,807
598,district,Urban,Male,unclassified,731
599,district,Rural,Male,unclassified,734
599,district,Urban,Male,unclassified,123
600,district,Rural,Male,unclassified,1068
600,district,Urban,Male,unclassified,1053
601,district,Rural,Male,unclassified,1375
601,district,Urban,Male,unclassified,1689
33,state,Rural,Male,unclassified,54328
33,state,Urban,Male,unclassified,42888
602,district,Rural,Male,unclassified,2594
602,district,Urban,Male,unclassified,4279
603,district,Rural,Male,unclassified,0
603,district,Urban,Male,unclassified,7999
604,district,Rural,Male,unclassified,2251
604,district,Urban,Male,unclassified,3560
605,district,Rural,Male,unclassified,3369
605,district,Urban,Male,unclassified,1951
606,district,Rural,Male,unclassified,3428
606,district,Urban,Male,unclassified,572
607,district,Rural,Male,unclassified,5842
607,district,Urban,Male,unclassified,669
608,district,Rural,Male,unclassified,1777
608,district,Urban,Male,unclassified,2137
609,district,Rural,Male,unclassified,1303
609,district,Urban,Male,unclassified,754
610,district,Rural,Male,unclassified,1889
610,district,Urban,Male,unclassified,1374
611,district,Rural,Male,unclassified,289
611,district,Urban,Male,unclassified,349
612,district,Rural,Male,unclassified,2345
612,district,Urban,Male,unclassified,979
613,district,Rural,Male,unclassified,618
613,district,Urban,Male,unclassified,454
614,district,Rural,Male,unclassified,1473
614,district,Urban,Male,unclassified,1209
615,district,Rural,Male,unclassified,756
615,district,Urban,Male,unclassified,71
616,district,Rural,Male,unclassified,1079
616,district,Urban,Male,unclassified,77
617,district,Rural,Male,unclassified,3814
617,district,Urban,Male,unclassified,1253
618,district,Rural,Male,unclassified,1209
618,district,Urban,Male,unclassified,251
619,district,Rural,Male,unclassified,1024
619,district,Urban,Male,unclassified,199
620,district,Rural,Male,unclassified,1328
620,district,Urban,Male,unclassified,684
621,district,Rural,Male,unclassified,1494
621,district,Urban,Male,unclassified,361
622,district,Rural,Male,unclassified,1144
622,district,Urban,Male,unclassified,327
623,district,Rural,Male,unclassified,1849
623,district,Urban,Male,unclassified,2025
624,district,Rural,Male,unclassified,1094
624,district,Urban,Male,unclassified,580
625,district,Rural,Male,unclassified,1143
625,district,Urban,Male,unclassified,987
626,district,Rural,Male,unclassified,1739
626,district,Urban,Male,unclassified,488
627,district,Rural,Male,unclassified,1051
627,district,Urban,Male,unclassified,686
628,district,Rural,Male,unclassified,1435
628,district,Urban,Male,unclassified,1543
629,district,Rural,Male,unclassified,466
629,district,Urban,Male,unclassified,1782
630,district,Rural,Male,unclassified,1837
630,district,Urban,Male,unclassified,237
631,district,Rural,Male,unclassified,2082
631,district,Urban,Male,unclassified,366
632,district,Rural,Male,unclassified,1201
632,district,Urban,Male,unclassified,3140
633,district,Rural,Male,unclassified,1405
633,district,Urban,Male,unclassified,1545
34,state,Rural,Male,unclassified,396
34,state,Urban,Male,unclassified,917
634,district,Rural,Male,unclassified,0
634,district,Urban,Male,unclassified,27
635,district,Rural,Male,unclassified,311
635,district,Urban,Male,unclassified,687
636,district,Rural,Male,unclassified,0
636,district,Urban,Male,unclassified,86
637,district,Rural,Male,unclassified,85
637,district,Urban,Male,unclassified,117
35,state,Rural,Male,unclassified,316
35,state,Urban,Male,unclassified,161
638,district,Rural,Male,unclassified,41
638,district,Urban,Male,unclassified,0
639,district,Rural,Male,unclassified,50
639,district,Urban,Male,unclassified,1
640,district,Rural,Male,unclassified,225
640,district,Urban,Male,unclassified,160
IN,country,Rural,Female,literate_without_level,10025495
IN,country,Urban,Female,literate_without_level,5849320
1,state,Rural,Female,literate_without_level,42729
1,state,Urban,Female,literate_without_level,29045
2,state,Rural,Female,literate_without_level,60033
2,state,Urban,Female,literate_without_level,5453
3,state,Rural,Female,literate_without_level,162845
3,state,Urban,Female,literate_without_level,103551
4,state,Rural,Female,literate_without_level,99
4,state,Urban,Female,literate_without_level,5569
5,state,Rural,Female,literate_without_level,51048
5,state,Urban,Female,literate_without_level,21962
6,state,Rural,Female,literate_without_level,104928
6,state,Urban,Female,literate_without_level,78703
7,state,Rural,Female,literate_without_level,3753
7,state,Urban,Female,literate_without_level,209750
8,state,Rural,Female,literate_without_level,479433
8,state,Urban,Female,literate_without_level,241883
9,state,Rural,Female,literate_without_level,1497571
9,state,Urban,Female,literate_without_level,664689
10,state,Rural,Female,literate_without_level,1110474
10,state,Urban,Female,literate_without_level,166599
11,state,Rural,Female,literate_without_level,5552
11,state,Urban,Female,literate_without_level,1918
12,state,Rural,Female,literate_without_level,6896
12,state,Urban,Female,literate_without_level,2226
13,state,Rural,Female,literate_without_level,24872
13,state,Urban,Female,literate_without_level,9633
14,state,Rural,Female,literate_without_level,28876
14,state,Urban,Female,literate_without_level,12082
15,state,Rural,Female,literate_without_level,3693
15,state,Urban,Female,literate_without_level,3488
16,state,Rural,Female,literate_without_level,64519
16,state,Urban,Female,literate_without_level,21271
17,state,Rural,Female,literate_without_level,30719
17,state,Urban,Female,literate_without_level,6639
18,state,Rural,Female,literate_without_level,348827
18,state,Urban,Female,literate_without_level,64222
19,state,Rural,Female,literate_without_level,545148
19,state,Urban,Female,literate_without_level,369645
20,state,Rural,Female,literate_without_level,248011
20,state,Urban,Female,literate_without_level,78947
21,state,Rural,Female,literate_without_level,316393
21,state,Urban,Female,literate_without_level,77615
22,state,Rural,Female,literate_without_level,127940
22,state,Urban,Female,literate_without_level,45223
23,state,Rural,Female,literate_without_level,525552
23,state,Urban,Female,literate_without_level,263747
24,state,Rural,Female,literate_without_level,582541
24,state,Urban,Female,literate_without_level,504176
25,state,Rural,Female,literate_without_level,596
25,state,Urban,Female,literate_without_level,1560
26,state,Rural,Female,literate_without_level,1798
26,state,Urban,Female,literate_without_level,2630
27,state,Rural,Female,literate_without_level,1253858
27,state,Urban,Female,literate_without_level,794274
28,state,Rural,Female,literate_without_level,791342
28,state,Urban,Female,literate_without_level,609794
29,state,Rural,Female,literate_without_level,713756
29,state,Urban,Female,literate_without_level,450068
30,state,Rural,Female,literate_without_level,22989
30,state,Urban,Female,literate_without_level,31316
31,state,Rural,Female,literate_without_level,397
31,state,Urban,Female,literate_without_level,1082
32,state,Rural,Female,literate_without_level,365135
32,state,Urban,Female,literate_without_level,347035
33,state,Rural,Female,literate_without_level,498041
33,state,Urban,Female,literate_without_level,613609
34,state,Rural,Female,literate_without_level,3389
34,state,Urban,Female,literate_without_level,8797
35,state,Rural,Female,literate_without_level,1742
35,state,Urban,Female,literate_without_level,1119
1,state,Rural,Female,literate_without_level,42729
1,state,Urban,Female,literate_without_level,29045
1,district,Rural,Female,literate_without_level,4027
1,district,Urban,Female,literate_without_level,876
2,district,Rural,Female,literate_without_level,1732
2,district,Urban,Female,literate_without_level,3077
3,district,Rural,Female,literate_without_level,1285
3,district,Urban,Female,literate_without_level,585
4,district,Rural,Female,literate_without_level,770
4,district,Urban,Female,literate_without_level,185
5,district,Rural,Female,literate_without_level,2552
5,district,Urban,Female,literate_without_level,298
6,district,Rural,Female,literate_without_level,3200
6,district,Urban,Female,literate_without_level,228
7,district,Rural,Female,literate_without_level,2344
7,district,Urban,Female,literate_without_level,359
8,district,Rural,Female,literate_without_level,2992
8,district,Urban,Female,literate_without_level,997
9,district,Rural,Female,literate_without_level,1389
9,district,Urban,Female,literate_without_level,450
10,district,Rural,Female,literate_without_level,65
10,district,Urban,Female,literate_without_level,10170
11,district,Rural,Female,literate_without_level,1112
11,district,Urban,Female,literate_without_level,188
12,district,Rural,Female,literate_without_level,1917
12,district,Urban,Female,literate_without_level,295
13,district,Rural,Female,literate_without_level,935
13,district,Urban,Female,literate_without_level,90
14,district,Rural,Female,literate_without_level,2805
14,district,Urban,Female,literate_without_level,1308
15,district,Rural,Female,literate_without_level,1177
15,district,Urban,Female,literate_without_level,278
16,district,Rural,Female,literate_without_level,1730
16,district,Urban,Female,literate_without_level,149
17,district,Rural,Female,literate_without_level,1462
17,district,Urban,Female,literate_without_level,100
18,district,Rural,Female,literate_without_level,676
18,district,Urban,Female,literate_without_level,60
19,district,Rural,Female,literate_without_level,2378
19,district,Urban,Female,literate_without_level,952
20,district,Rural,Female,literate_without_level,928
20,district,Urban,Female,literate_without_level,296
21,district,Rural,Female,literate_without_level,5623
21,district,Urban,Female,literate_without_level,7629
22,district,Rural,Female,literate_without_level,1630
22,district,Urban,Female,literate_without_level,475
2,state,Rural,Female,literate_without_level,60033
2,state,Urban,Female,literate_without_level,5453
23,district,Rural,Female,literate_without_level,4647
23,district,Urban,Female,literate_without_level,209
24,district,Rural,Female,literate_without_level,17065
24,district,Urban,Female,literate_without_level,1047
25,district,Rural,Female,literate_without_level,410
25,district,Urban,Female,literate_without_level,0
26,district,Rural,Female,literate_without_level,4714
26,district,Urban,Female,literate_without_level,517
27,district,Rural,Female,literate_without_level,9453
27,district,Urban,Female,literate_without_level,345
28,district,Rural,Female,literate_without_level,4552
28,district,Urban,Female,literate_without_level,255
29,district,Rural,Female,literate_without_level,4845
29,district,Urban,Female,literate_without_level,453
30,district,Rural,Female,literate_without_level,1531
30,district,Urban,Female,literate_without_level,81
31,district,Rural,Female,literate_without_level,4894
31,district,Urban,Female,literate_without_level,1024
32,district,Rural,Female,literate_without_level,2348
32,district,Urban,Female,literate_without_level,319
33,district,Rural,Female,literate_without_level,4917
33,district,Urban,Female,literate_without_level,1203
34,district,Rural,Female,literate_without_level,657
34,district,Urban,Female,literate_without_level,0
3,state,Rural,Female,literate_without_level,162845
3,state,Urban,Female,literate_without_level,103551
35,district,Rural,Female,literate_without_level,15057
35,district,Urban,Female,literate_without_level,6390
36,district,Rural,Female,literate_without_level,5556
36,district,Urban,Female,literate_without_level,3258
37,district,Rural,Female,literate_without_level,10061
37,district,Urban,Female,literate_without_level,13182
38,district,Rural,Female,literate_without_level,11473
38,district,Urban,Female,literate_without_level,3066
39,district,Rural,Female,literate_without_level,6108
39,district,Urban,Female,literate_without_level,1047
40,district,Rural,Female,literate_without_level,4057
40,district,Urban,Female,literate_without_level,1654
41,district,Rural,Female,literate_without_level,15020
41,district,Urban,Female,literate_without_level,21978
42,district,Rural,Female,literate_without_level,9465
42,district,Urban,Female,literate_without_level,2396
43,district,Rural,Female,literate_without_level,8792
43,district,Urban,Female,literate_without_level,3353
44,district,Rural,Female,literate_without_level,3373
44,district,Urban,Female,literate_without_level,1562
45,district,Rural,Female,literate_without_level,2462
45,district,Urban,Female,literate_without_level,1379
46,district,Rural,Female,literate_without_level,6741
46,district,Urban,Female,literate_without_level,4593
47,district,Rural,Female,literate_without_level,4895
47,district,Urban,Female,literate_without_level,1541
48,district,Rural,Female,literate_without_level,8312
48,district,Urban,Female,literate_without_level,7739
49,district,Rural,Female,literate_without_level,12278
49,district,Urban,Female,literate_without_level,15400
50,district,Rural,Female,literate_without_level,12633
50,district,Urban,Female,literate_without_level,1210
51,district,Rural,Female,literate_without_level,7914
51,district,Urban,Female,literate_without_level,2102
52,district,Rural,Female,literate_without_level,6948
52,district,Urban,Female,literate_without_level,6393
53,district,Rural,Female,literate_without_level,8694
53,district,Urban,Female,literate_without_level,3441
54,district,Rural,Female,literate_without_level,3006
54,district,Urban,Female,literate_without_level,1867
4,state,Rural,Female,literate_without_level,99
4,state,Urban,Female,literate_without_level,5569
55,district,Rural,Female,literate_without_level,99
55,district,Urban,Female,literate_without_level,5569
5,state,Rural,Female,literate_without_level,51048
5,state,Urban,Female,literate_without_level,21962
56,district,Rural,Female,literate_without_level,2787
56,district,Urban,Female,literate_without_level,180
57,district,Rural,Female,literate_without_level,2727
57,district,Urban,Female,literate_without_level,457
58,district,Rural,Female,literate_without_level,2245
58,district,Urban,Female,literate_without_level,92
59,district,Rural,Female,literate_without_level,9784
59,district,Urban,Female,literate_without_level,719
60,district,Rural,Female,literate_without_level,4556
60,district,Urban,Female,literate_without_level,9133
61,district,Rural,Female,literate_without_level,3591
61,district,Urban,Female,literate_without_level,498
62,district,Rural,Female,literate_without_level,3064
62,district,Urban,Female,literate_without_level,478
63,district,Rural,Female,literate_without_level,2181
63,district,Urban,Female,literate_without_level,89
64,district,Rural,Female,literate_without_level,3333
64,district,Urban,Female,literate_without_level,398
65,district,Rural,Female,literate_without_level,1021
65,district,Urban,Female,literate_without_level,237
66,district,Rural,Female,literate_without_level,2920
66,district,Urban,Female,literate_without_level,1731
67,district,Rural,Female,literate_without_level,6470
67,district,Urban,Female,literate_without_level,3071
68,district,Rural,Female,literate_without_level,6369
68,district,Urban,Female,literate_without_level,4879
6,state,Rural,Female,literate_without_level,104928
6,state,Urban,Female,literate_without_level,78703
69,district,Rural,Female,literate_without_level,1432
69,district,Urban,Female,literate_without_level,2282
70,district,Rural,Female,literate_without_level,8549
70,district,Urban,Female,literate_without_level,9381
71,district,Rural,Female,literate_without_level,7420
71,district,Urban,Female,literate_without_level,3648
72,district,Rural,Female,literate_without_level,5393
72,district,Urban,Female,literate_without_level,2221
73,district,Rural,Female,literate_without_level,3132
73,district,Urban,Female,literate_without_level,1154
74,district,Rural,Female,literate_without_level,5302
74,district,Urban,Female,literate_without_level,3698
75,district,Rural,Female,literate_without_level,5860
75,district,Urban,Female,literate_without_level,6442
76,district,Rural,Female,literate_without_level,5447
76,district,Urban,Female,literate_without_level,3410
77,district,Rural,Female,literate_without_level,6667
77,district,Urban,Female,literate_without_level,2659
78,district,Rural,Female,literate_without_level,4363
78,district,Urban,Female,literate_without_level,1380
79,district,Rural,Female,literate_without_level,6203
79,district,Urban,Female,literate_without_level,2809
80,district,Rural,Female,literate_without_level,7439
80,district,Urban,Female,literate_without_level,4442
81,district,Rural,Female,literate_without_level,6303
81,district,Urban,Female,literate_without_level,2480
82,district,Rural,Female,literate_without_level,3419
82,district,Urban,Female,literate_without_level,3235
83,district,Rural,Female,literate_without_level,5732
